0.1	0.7682625765342412
0.11	0.7764967537156375
0.12000000000000001	0.7819373161932358
0.13	0.8026733786055953
0.14	0.8010451709367902
0.15000000000000002	0.810696787966978
0.16	0.8169060121079353
0.17	0.8198820845189745
0.18	0.8195380981855825
0.19	0.8242562789580954
0.2	0.8182917078918256
0.21000000000000002	0.8214139134636623
0.22	0.8210807154143478
0.23	0.8249911931356204
0.24000000000000002	0.8287414131599821
0.25	0.8323198048361953
0.26	0.8234108244859947
0.27	0.8146488697061196
0.28	0.8188755437684332
0.29000000000000004	0.8270022515667887
0.30000000000000004	0.8240929119145418
0.31	0.8257718540891614
0.32	0.8154344573658612
0.33	0.8326004423668188
0.33999999999999997	0.8240288879305052
0.35	0.8237717528562953
0.36	0.8066706779819577
0.37	0.8213797258707533
0.38	0.8203908532405725
0.39	0.8214721541876704
0.4	0.8219682164155568
0.41000000000000003	0.8222133428661316
0.42000000000000004	0.8194843698087795
0.43000000000000005	0.8135077789514037
0.44000000000000006	0.8023623827143774
0.45000000000000007	0.8250360694081524
0.45999999999999996	0.8090303911048352
0.47	0.8210873697812081
0.48	0.8415189939226149
0.49	0.8641455922378318
0.5	0.9526664077817955
0.51	0.9469098604409634
0.52	0.870096142268836
0.53	0.8379421234928918
0.54	0.8191513765104445
0.55	0.8012300201332091
0.56	0.7928729848187428
0.5700000000000001	0.7904396700855869
0.58	0.7858154860671266
0.59	0.7810767644936804
0.6	0.7740048427940287
0.61	0.7685041043611447
0.62	0.7636249860595408
0.63	0.7637826054408096
0.64	0.7575790471497649
0.65	0.7527814465733248
0.66	0.7473540457795853
0.67	0.745090081682975
0.6799999999999999	0.7377209925639352
0.69	0.729654866927571
0.7	0.7285283565126945
0.71	0.7267795591375369
0.72	0.7135508516629199
0.73	0.7096296749195408
0.74	0.7038699250628693
0.75	0.6863476683445323
0.76	0.6900240055241224
0.77	0.670803910420273
0.78	0.6746137586712948
0.79	0.6624421090427399
0.8	0.6504562061752425
0.8099999999999999	0.6304142176946632
0.82	0.6195648754587254
0.83	0.6142885580141206
0.84	0.5932710756937566
0.85	0.5744741815672026
0.86	0.5586977504095244
0.87	0.5415023488073284
0.88	0.5185678145610383
0.89	0.5038226051070628
0.9	0.4817190451657506
0.91	0.4491029611442992
0.92	0.4105314034122039
0.93	0.4087506307557675
0.94	0.39018604816740654
0.95	0.3757409669390137
0.96	0.38164305841394586
0.97	0.4579629666537856
0.98	0.5761494613504635
0.99	0.8341822069717587
1.	0.9999590209163332
1.01	0.8668630710757699
1.02	0.5970111535487351
1.03	0.4786199477528481
1.04	0.440750495771773
1.05	0.4765733531127519
1.06	0.5390366060940859
1.07	0.6012232641309515
1.08	0.6585020279081577
1.09	0.718182501022812
1.1	0.7722370167000474
